transaction_amount,account_age_months,login_frequency,failed_passwords,device_risk_score,location_distance_km,is_fraud
74.8014010480186,24.34662826220321,14.660502404683845,2.0,0.0,105.62610160604576,0
8.255615337490127,17.455352445386005,25.367006518810285,7.0,0.0,135.75061470991133,0
350.1593225302138,112.48494247990672,20.43394617493153,3.0,0.0,203.09681136032106,0
62.96862943125578,16.192510252316268,15.757684752391338,2.0,0.16318142616521303,167.2822936723605,0
20.96563106983342,31.26194705311086,16.676301629210514,7.0,0.0,113.18256942167784,0
65.36335362175092,1.8635624518323581,9.511857537659541,4.0,0.0,65.40561856883181,0
298.7790028357124,56.53958413578894,18.673403638350724,8.0,0.0,164.78746890881501,0
277.50620895171426,58.40157816336663,18.950617697445033,7.0,0.0,189.12595103058482,0
55.092928005595844,22.651596060788094,15.774761008833481,1.0,0.0,169.16693523484693,0
251.93068734290065,75.64694766269302,11.366403926417558,6.0,0.35551323083348874,80.4971904623601,0
280.66058436546905,87.86343824960095,17.963758797627662,5.0,0.020090183536808803,116.37585674104649,0
33.20878450771489,15.006968697455456,9.525351419521725,5.0,0.0,59.77394719810532,0
332.79147497301705,116.51779534819566,14.34982493687767,1.0,0.0,159.47989422760247,0
221.97041876524503,36.97349253736149,11.081912136125947,7.0,0.0,90.78849834328798,0
14.131415025620885,42.58746817019924,1.5756922404148277,2.0,0.5,126.01628030921145,0
325.3164940282518,89.38298595380815,16.20655912080615,6.0,0.0,146.30489855140843,0
37.398128074121075,1.5544312252446026,8.997872597768714,9.0,0.0,189.37936008968995,0
24.820036124633198,14.458847327313926,1.439977032276973,5.0,0.0,146.72083148967553,1
23.872950674023414,38.815992322996294,6.337028118597324,6.0,0.0,92.13995042279299,1
45.36436465523785,1.008904359139681,2.2303152387788394,7.0,0.0,121.02683492189851,0
346.52517156093984,103.37450196772812,22.56242098279433,4.0,0.0,232.84014787225698,0
173.240019753152,55.230087150903984,12.077282143160026,5.0,0.3933455997701515,41.62856244278831,0
81.20411602422354,1.240087175318017,13.011511758176404,5.0,0.0,84.97186963029787,0
59.903908506515705,56.6151807514713,16.869771900685702,7.0,0.04119126198488188,52.09537725697327,0
344.7724456589355,104.38120876982498,20.576495748871455,4.0,0.0,170.37021143139444,0
229.76576625715623,85.21678474200172,18.425437660229626,1.0,0.029465995526238575,127.14056890029917,0
266.7692416557363,74.34322254139502,8.585494945644887,6.0,0.21271629321150493,74.89448027362549,0
160.94729227967886,53.74603379637024,20.564176053899754,3.0,0.0,209.30737826465247,0
346.1402592028032,60.05322066172085,25.4217332650532,10.0,0.0,224.13639594220314,0
12.07523561512211,16.22892289211576,23.5226719161167,6.0,0.0,130.2403410685351,0
318.7721256772174,101.39573770329824,17.088915445283728,4.0,0.0,119.02367501306321,0
80.20301021506697,32.56355808400458,14.438328125503304,1.0,0.0,202.84410736654092,0
69.32524266079739,8.802029542921431,18.0247633495673,8.0,0.0,128.72967145438176,0
253.82146671106955,89.63081277843186,13.763799252449449,2.0,0.028644790424528277,67.12047308153458,0
264.9913469963168,70.71892481435182,14.173338171251565,4.0,0.0,161.14172524694993,0
47.90786430293383,10.418692501886206,21.906671012797688,6.0,0.0,189.15762438249996,0
45.3972169834139,1.060088124270031,9.129462605739828,3.0,0.0,160.54279625634865,1
307.4201603121179,91.86217892883457,14.17078399478985,9.0,0.4427556715055486,52.46550913839666,0
109.41169075617384,58.55265119437321,13.500199505026941,4.0,0.3360910712843751,78.76028170237545,0
15.862259259606127,27.572795246542597,0.12394937674264916,2.0,0.0,115.60844621075327,0
288.8171654926459,83.06407369071216,16.938364043593626,5.0,0.0,129.2946400731994,0
415.6099470864226,135.74539639481617,28.87408792541322,3.0,0.0,253.7503695757012,0
232.20627419006794,49.269463329976865,14.365189888402508,5.0,0.0,128.92954698385657,0
31.43563909581475,6.876322414022027,17.07070782201911,2.0,0.003373504637693925,160.89733628575513,0
384.2894528612804,102.65591555867869,17.035147649957167,8.0,0.0,126.58684390542167,0
356.493399389541,108.54377195759939,20.744208404066644,5.0,0.0,164.99292656531225,0
314.79210507435664,86.16384977121834,16.06360497205032,5.0,0.0,136.95122354717483,0
7.712811250051473,2.934345299094794,17.800442047118015,3.0,0.0,167.0168469335332,0
299.8783715506845,66.02935637674935,17.956167425799165,8.0,0.0,135.63224772872633,0
19.42129099345159,28.297229689745265,2.9657757235337527,5.0,0.0,106.77970944862858,1
46.10875968586758,11.220715567930561,13.993098134882395,3.0,0.0,134.99690853406022,0
22.466195276115208,4.0748472689568445,17.87971695760661,5.0,0.0,182.11288709191626,0
28.933489885422382,2.759332276433419,24.812045165561226,5.0,0.0,236.18281569984842,0
161.05356548934728,31.120500756144907,8.101381744246671,6.0,0.15603120575917817,71.37809225745075,0
20.142179410575416,44.445554198202444,20.817580417134455,5.0,0.0,119.93138317374229,1
246.7206120304121,59.507529422843575,17.599889062644554,4.0,0.0,146.22441491640126,0
167.41043247262513,27.490159230905764,10.71670832317335,7.0,0.07560384444254759,44.71662538979395,0
57.22745291284653,21.39889904964193,17.955600199508712,3.0,0.0,255.64823073073418,0
141.02584158630413,51.16016443564478,8.084191729744052,3.0,0.4709194129110479,46.606445017236794,0
